Id,UID,Type,IdPlan,TurnOn,Hacked,Traffic
924597,3d8bea06-dec8-46ff-8589-e1fc44459154,P,6,true,true,1286515630
241327,88e56ce0-131e-4ea8-a744-6f2aeced4a93,P,4,true,true,470128163
536008,9b2e416c-0b7c-41b6-b7e2-526306b8893b,P,1,true,true,4490456156
311165,d07149ac-df05-42e8-895c-c0fff763ec29,P,7,true,true,4118992311
968798,5501d74f-6101-43f7-a6c8-e5250580a175,P,4,true,true,3227065767
630106,c018cd9d-498f-4441-b630-e58af7e55a2a,P,1,true,true,4439048111
147308,e9a47d9a-fc66-4403-958e-8d5557f91b31,P,0,true,true,125711472
918532,513d6ab9-785c-4f15-be58-e1acafe16a14,P,3,true,true,1660639367
51982,648dfafb-55d6-4d2b-aa3c-d277cdb3dba2,P,6,true,true,4585260801
937844,2dc32910-3785-4495-8da7-3003df5089ba,P,2,true,true,1796138686
351461,7b968843-d4ce-4f4a-8d90-94c26b89f320,P,1,true,true,3972650225
886287,9eaf885d-087a-410d-a2c7-5595de149440,P,6,true,true,1022627168
538877,c7cab0ae-801d-47f7-bcc8-b33db38a2d21,P,1,true,true,2128443276
627993,2c9b2151-d35b-43ee-a18e-ecd04c1ef1e7,P,3,true,true,2102006318
453306,a2f28643-f92d-4a15-8b65-f1719c610d1e,P,1,true,true,626918141
275417,126f7e8f-ea88-40f8-bf3b-df905357edc6,P,3,true,true,3309786954
490894,2ea650cc-b026-41a7-81c2-0f3f2c59bb53,P,0,true,true,299240890
412617,bdc43736-ea74-4b71-a19d-f90fd945e1a5,P,4,true,true,865385544
158760,99126ca6-7bda-4221-9996-302669ef5e4e,P,0,true,true,7740792440
617770,c4ac3070-0b86-4639-b84c-03b2f5466d3f,P,5,true,true,1197996334
525061,d2e71bcd-68fe-49aa-8847-aca5f10d7ee4,P,5,true,true,2774864763
624995,37a1235e-8934-4b3e-9a9c-5cdb6d2a30f0,P,7,true,true,385926499
413691,7425c44a-088f-4778-a331-5906a30d2d7d,P,1,true,true,99336376
758940,959d0233-fceb-425e-bdbb-88bc7edbda43,P,0,true,true,569150402
388791,9110020b-7d6a-404d-b9ad-4a082dca6a04,P,3,true,true,3891746385
703016,0a0df5ce-66cc-4c74-881c-0c3e9a871621,P,4,true,true,1145429063
948792,6187da51-9d01-4b2a-aea5-75dcfd306fd0,P,7,true,true,1150027314
321852,f69b5981-e782-42a1-b087-f980711434cb,P,0,true,true,1187408460
544718,6791bef2-d092-4f1b-b945-cfbddb0baa82,P,3,true,true,79538111
261731,caf8c79d-12f7-4c16-81e2-43f2daff3f0a,P,4,true,true,210303166
410949,0f17dcb6-4efa-45c8-a11c-b6f3ef42207e,P,6,true,true,2726519480
762845,41eee91a-4cc4-4658-96cb-4d73151fa11f,P,1,true,true,936531550
198494,45eb5357-077b-4cfe-a4dd-f92c75e66425,P,1,true,true,1983048718
686225,9e9c620f-bc3a-4de8-8f88-d25b14d4ef61,P,5,true,true,1492783699
906606,1e731c7a-bc76-4718-bb05-c83f1a26b869,P,7,true,true,119364608
996319,556faf33-4ffc-49d6-9b28-e72cfff87f95,P,4,true,true,767514496
418140,bf11d6a1-d99b-4087-88fc-cf75732038bc,P,6,true,true,943845258
642305,5df680ae-f2b2-434d-bd79-5b9df40ecb20,P,4,true,true,1983068266
681265,26dbd005-6499-425a-a404-a2eae284be23,P,1,true,true,2954060498
460206,6d9077ae-dc21-4311-8e07-8c167a3ff7a3,P,3,true,true,2100396700
503335,fa03cef3-db79-4b9d-8ffb-d5b2611ee49f,P,3,true,true,341960744
845721,eccf80a3-51c3-4d0a-a795-d7bbe3937448,P,2,true,true,3092761850
831076,7e1211dc-5b9c-4c90-a73b-0a6d6dcf74ad,P,0,true,true,206994096
642254,23bbea25-3651-4e5f-ae5c-ca721a586958,P,0,true,true,1019713165
422177,a8ed08c7-cd2d-4175-b822-e3f6f4f692d6,P,5,true,true,509357444
598561,323b28bb-0243-4a96-b4ec-8deb23dac895,P,2,true,true,1155274512
254748,3a78ddf6-4711-4a1f-8acb-4a0e1bb28f78,P,0,true,true,533538842
956078,9ae7f371-1ca8-4cac-8b23-aa957acc1e71,P,11,true,true,32907502449
869797,d72d4ec2-ed41-47eb-ba52-0ffe14a83610,P,0,true,true,2094239719
686225,9e9c620f-bc3a-4de8-8f88-d25b14d4ef61,P,5,true,true,276221078
154463,cfb6013f-85d5-4185-87a3-b4caf1ffbd5b,P,5,true,true,4060796360
813854,06b5081c-f063-4dfd-ac11-98a2ff30802b,P,4,true,true,930263823
443213,6596717b-d06e-4c03-9bed-babfeb4c00da,P,2,true,true,129777043
124675,22d9ccd8-3e3b-4aa4-bf8e-6160c6ad8d8b,P,7,true,true,995869936
335994,02fdff8d-5dab-43a8-b0fa-6ad8e4d2cba2,P,5,true,true,189178085
606806,6a944953-e2df-41c4-bcc9-a38e60ad0455,P,1,true,true,3680557176
522362,37557c8d-d428-4a86-90d0-09ac6b76b5b7,P,4,true,true,790937351
381403,73340c93-5475-467e-b878-3341003a12c9,P,6,true,true,1785858155
99297,0d572656-59a9-4f68-8a05-8bf648bb16cd,P,0,true,true,1588633966
582200,7ac9d822-1c65-4b6a-b869-010d8ae7ed83,P,10,true,true,16010023776
582515,32c84694-006c-4a18-b03b-13b92be6e128,P,5,true,true,519681748
964846,426446d7-b939-435c-9c15-a9dce22f9c67,P,1,true,true,1620606623
584010,5aca07ad-a234-40c4-9bb9-3d1cd9a0d2e7,P,1,true,true,826414070
540426,d556f86a-3706-4782-9638-8353fb63d641,P,4,true,true,780620161
554430,454b0fbf-7002-4188-90db-c153ad45b727,P,4,true,true,1050581194
541811,08ef1a38-febd-42d3-b92d-21b99104f334,P,7,true,true,2156144028
509483,8743b64b-67d3-43a9-9fa0-233d31f4907f,P,1,true,true,1473689468
509648,cb3212d8-53ef-48f8-aaf1-402f32874781,P,11,true,true,5170467000
764995,b68c7ead-e5a6-4938-abef-0d8c5247c7c4,P,4,true,true,623999213
321141,160be07c-bf4d-4f63-b418-220d7a613116,P,4,true,true,270288891
870307,c204d7ea-0233-4cf1-9520-c15bce91291b,P,5,true,true,2614452129
823833,efaf93bb-930e-40f1-9001-5b1bdfab9bfc,P,0,true,true,276711349
212941,2c2f783a-30b8-4993-a5c2-c26cfbc24c3e,P,6,true,true,1012484222
913513,461cbc1a-b099-4403-bf92-a1abae3c3a61,P,7,true,true,238057990
57198,605ba3a6-6b19-43cc-96a7-34fb3b62035f,P,6,true,true,69575933
838476,400d41fc-08a8-4155-bd56-36b8b32d742d,P,4,true,true,799506666
485429,c0964c84-1612-4383-b147-181e68e0d867,P,5,true,true,1019792356
889429,93e88a57-84eb-4f4c-982b-8fe84b384dfa,P,1,true,true,1427228310
22094,bd924d93-e254-41ac-b6d1-1346fa48a504,P,0,true,true,161008240
305939,e8cf25c8-5831-4c4c-b50c-e21a0e150e14,P,1,true,true,1979963733
678076,6b8e8f32-006b-4cd5-8412-e29c90646e74,P,0,true,true,1372958893
992179,a882a0ef-a233-4ad8-8fb9-d4994e802bb8,P,7,true,true,1521212521
244232,f4d1d814-fc6b-45e5-9cb1-4a47788b13a8,P,2,true,true,610373085
846097,5303a2a1-cbc0-4f77-b90d-a698b2a76262,P,5,true,true,2005240759
295443,0b43dca9-22c0-4f21-a521-2df8a1effcc9,P,0,true,true,1305729296
775102,61427eb4-91db-4e87-88cd-5f3c73f20317,P,3,true,true,851900429
207861,94b27f7d-f594-4b05-baf4-b4d9c12731f8,P,3,true,true,1923154120
213091,da2baa1c-2bbd-437a-bb27-1783e14238d1,P,4,true,true,289197909
239918,f94a2f08-1769-47b3-93b0-a91e96e15d8b,P,2,true,true,72778762
501515,7d47c6f5-995a-47cd-84ef-cc213bb39f22,P,6,true,true,722542172
620475,9ccf7b99-5b89-4d7a-9ac2-a1b1b2853661,P,12,true,true,6946721492
670307,dac27b59-97f2-4cff-a81d-69f371638bfb,P,7,true,true,870863139
788886,1e25d5a7-5a42-434a-8922-95ab5bdb3456,P,3,true,true,3450150051
74820,2e49f4b1-8a76-4a1c-9561-0424a603e3b7,P,0,true,true,1486793334
298519,ebc33306-ce88-445f-b776-6e722c3a8531,P,6,true,true,1829355741
54530,5aa5de18-0155-4eb8-bc30-a71c89c0b694,P,2,true,true,1022346638
196807,4a57cf6d-39f6-498c-a26e-44c9650c35d9,P,0,true,true,2833473208
111593,cea23877-caf2-48ba-81be-9cb902ba9279,P,4,true,true,1856804310
314760,5415491a-eeb6-4c65-a685-263547b7319d,P,0,true,true,669253430
387536,e346875b-65c0-413d-8dad-48131c9229f1,P,7,true,true,3396634296
751896,27c0e8f7-8b3f-4dcf-8bee-1a11c6471726,P,0,true,true,373136081
158196,1036a147-8179-47ff-82a6-29f696e5cbf6,P,4,true,true,3199974210
694252,0de3d1c4-cd9a-4ea3-a4eb-d216bb554b06,P,7,true,true,1585307120
661766,b7f6681e-c803-41a4-82e2-d42010d60162,P,4,true,true,189691639
577877,86b237a4-5283-418a-992e-135e482122e2,P,7,true,true,1507681315
833018,d9e8bfff-199e-4a8a-876b-0f5603798038,P,5,true,true,1154288872
667744,68749d94-5154-4f45-9ef4-683e8d63a4a6,P,10,true,true,28306445535
86202,8f0b5762-060a-46da-a85a-184b980a0de8,P,2,true,true,4549528118
714444,ade33b76-bc57-44bc-aff8-09a79cd879f2,P,0,true,true,3196907984
456337,ab3b4cff-7724-419a-9f1a-6d7ca70f34fa,P,7,true,true,1428421414
713748,0b6035b8-ecef-4071-9104-42b110c3952d,P,7,true,true,3634133447
245466,403a424c-18d3-44d0-a1ed-30999c89605b,P,0,true,true,1831993724
171545,41f2c174-a877-4edc-ae79-a195e702782e,P,7,true,true,2806397885
848236,0c75c4b0-77bc-4b47-8e6c-e1fb080855ab,P,4,true,true,1831730578
716216,528411ea-d842-4871-84ba-d3b8eac7f633,P,2,true,true,1974091692
301208,2255495a-87d8-4c77-b7c1-4c5ca6778ffb,P,2,true,true,843941387
544015,fa164a86-58d8-475a-b2d7-42314c54b1b7,P,2,true,true,1913167811
871485,95521a33-8aaa-45c5-b240-d4c61c31eed7,P,6,true,true,181926887
661098,395669dd-dbcf-49e8-9dae-3365aac21a78,P,4,true,true,3515197049
499686,5c826dfe-3cf1-4215-8cbe-41a6a654f723,P,3,true,true,558713455
597201,94ceab8e-5e44-42ae-a46c-89496af0300f,P,6,true,true,669193939
182516,110c6e3a-e68e-461b-843c-454cb1c064c9,P,11,true,true,11575051388
736707,72fad588-0eb9-4830-828b-5a1d0ee62870,P,1,true,true,811923565
688407,f517cc03-21da-413f-a262-56a15b6a94b3,P,4,true,true,814458008
94064,815f1de8-a3f3-400c-b37f-6d8ffb51ebc9,P,2,true,true,3631966751
64024,b46a37f9-1233-4a54-ac43-b1f6bb286e86,P,3,true,true,946447009
521294,09dc4c17-b207-46a7-adda-d0a81b6c207d,P,6,true,true,624101335
700066,026e8293-aba3-4910-8e88-f9f93c9857a3,P,6,true,true,3003693645
427252,bf49f8b5-0db6-46be-b195-f6e506fee4cf,P,12,true,true,14158090546
666858,122e439a-1c64-475e-8ec1-6db8da2757ff,P,1,true,true,2881871696
216610,816fe288-29d7-47c7-9b6a-d251bc6abebc,P,1,true,true,772622325
526042,cb5f310c-e2ca-422c-a473-c529239d06a8,P,4,true,true,4453135833
501146,f67500f3-afd7-4226-aa59-6ef62cd647fb,P,6,true,true,822982734
659006,98e87aa6-1fd9-49a7-8a0b-b760291a692b,P,7,true,true,432320485
504412,66be0740-def9-4373-8574-49f5928f3d92,P,6,true,true,615842639
656134,56afcc39-6954-4ef1-9431-2f20d917edb4,P,6,true,true,874223717
857783,ed476188-1d45-44b8-8cc5-c56117b3d5a0,P,6,true,true,143451315
315246,636467da-f239-4a41-90bf-5af63f2d532b,P,2,true,true,1412600892
533125,0671ab33-f555-4f82-ad6c-071ba1d564cf,P,6,true,true,1454537327
876234,5dfabdcd-0cb7-46db-bb04-e15331a55d80,P,7,true,true,1893147139
869618,68ce52af-95b7-4538-bd4e-48bf1d78a186,P,1,true,true,2992188387
916417,8bb86af5-49b2-4a79-b7e5-90670311916d,P,5,true,true,1465771593
667946,b56514fa-b430-47b4-8472-6d7d5d4d7a1e,P,6,true,true,1638039370
995732,422ac9a5-39d2-413d-a64d-8305bddcc09d,P,4,true,true,1347158620
318447,2022937e-8a32-4f6e-bbc8-6cfa5ab72c1c,P,3,true,true,2095656813
788886,1e25d5a7-5a42-434a-8922-95ab5bdb3456,P,3,true,true,1047728565
31327,a43c7c58-1377-4c62-ac45-eb6645f0fef0,P,6,true,true,1787654384
242584,f98a855b-7822-4faa-9b76-cdffd71f9083,P,6,true,true,401684824
469176,9ce7304d-a009-4ea1-90fc-32fa93730b59,P,0,true,true,6014496976
784926,bd46c8f0-3584-4f9b-b63e-9cd86c23c2d5,P,2,true,true,1643832518
117551,7b3e35cd-1916-4d20-b5f4-74b02d3620b0,P,3,true,true,1032782465
458855,14537b0b-f852-482d-a6a4-bd79113b6ed1,P,10,true,true,291732982
810579,54de1692-a05e-482a-9e7d-9351eb7bee38,P,1,true,true,1216904846
30763,c118b2b6-47b0-4527-812a-1b3e217a0553,P,2,true,true,778613184
403051,74a16528-c232-4517-aeb7-12b29c289777,P,12,true,true,6873341442
343668,a53021b1-010a-4dd3-b272-faf530272ff2,P,6,true,true,4122246586
312929,9656c3fd-402f-4b27-a29f-a1c71e4ef199,P,2,true,true,725807708
366454,6110d1d8-ba16-4b91-a724-7d892c7e23aa,P,0,true,true,1595731808
676064,7915f551-5df6-4780-a19b-4243afcfaff3,P,1,true,true,147455773
649426,a53ea109-e4d2-4e4f-82a3-5e882d2ffadd,P,4,true,true,1841758097
622105,acde801f-e84e-4ba2-ba65-16dea69ce175,P,0,true,true,1095502208
890796,9cfa5395-0009-43f9-bd17-55216a368534,P,1,true,true,722459114
831046,5aaffbc5-f4d1-4671-8908-3b575d681154,P,10,true,true,11583680398
238221,ad784251-66c2-45ff-9384-06d96a4169ae,P,4,true,true,589953063
461959,1418d767-a622-46f5-9170-34aa80e1811e,P,2,true,true,372673474
124180,068806e3-eb1c-4209-a8d3-ad467a86ca27,P,5,true,true,396674422
954354,944e28e1-5e93-40d6-bab2-f77dde12b05c,P,4,true,true,494267278
276016,4548fdf8-66d1-4dfe-8fbb-f415f84a1318,P,4,true,true,3694043495
671465,88ded18a-7fd8-41fb-a917-14726ece0b58,P,6,true,true,139888420
380746,2089b613-3749-4019-9032-7c5b72f51721,P,3,true,true,568608320
564513,9d02379c-6bd0-4e09-bd63-1242c327b544,P,1,true,true,173313731
546698,d8b0b92b-c038-4c5f-8420-319de8788c0d,P,1,true,true,3983075946
885430,4bd46cfd-f482-4aa7-b9b7-d606d4bc2018,P,5,true,true,3333646205
940793,fb5b9beb-0ab0-4c42-9b4e-77013a7ce5d8,P,3,true,true,5033635174
802411,b9381389-2f63-4a5b-874a-357148e6e7c8,P,2,true,true,1064250335
32527,57bad2ff-7449-40e4-b7f4-da95b17e6bf9,P,12,true,true,4537069079
438134,3a19ed80-f0fd-448a-8878-0c577634c53c,P,2,true,true,2344014813
435671,daddf070-d5f2-4c67-a09a-9d776c96d638,P,4,true,true,1877924977
781048,26e2971f-bcfe-45b6-ad23-5968d4eef4d8,P,6,true,true,2109581366
322899,25e952be-4601-48e4-97b8-b66c2e1fe952,P,2,true,true,510081726
654080,4698e57f-1b99-448d-9b11-a559925fd1f5,P,6,true,true,233732595
860793,fadd4d8c-5632-4732-991b-957223eeb669,P,7,true,true,1392887730
797423,f7ec1d62-18c5-430b-b5c2-638600be9578,P,5,true,true,266824234
953521,1e04b818-fa42-4b3e-96e4-d5a907147202,P,5,true,true,859304323
455236,ac0eec10-84b2-47d7-bad9-0de1935ef74e,P,0,true,true,807814026
908818,f82c48bd-dc81-42d9-996c-fe80a258b6ef,P,3,true,true,3494625785
343224,12fd82de-4f10-4998-965b-3c1f9cc304c9,P,0,true,true,911927546
849987,3d7ee262-8af6-4c35-a246-a85019e9d2e5,P,3,true,true,1429912367
37562,82c5f016-d131-4428-9aa9-d469b49c7607,P,2,true,true,673480278
864495,41b69c45-a37a-49ef-9ddd-be2119aff084,P,1,true,true,2331428798
810579,54de1692-a05e-482a-9e7d-9351eb7bee38,P,1,true,true,436179493
886692,244028d1-2a38-4c88-973a-16abc843b56c,P,0,true,true,259380044
670307,dac27b59-97f2-4cff-a81d-69f371638bfb,P,7,true,true,895762774
906606,1e731c7a-bc76-4718-bb05-c83f1a26b869,P,7,true,true,142755345
823630,6386e0b4-9c30-45a1-b771-483670dc789d,P,3,true,true,1415989198
302655,7765163d-b68d-417c-b797-195dfc4751d6,P,0,true,true,148736299
83157,221762d1-7095-4f37-9d24-260d1da592fe,P,1,true,true,278932696
175719,086ae063-6959-41c7-8e1c-82662c3fe967,P,6,true,true,1151937708
448169,b936e1e6-388e-4b70-97f1-38024434e12f,P,12,true,true,14286596181
715017,e87f3491-4e47-4f51-8f49-1dced9c23743,P,10,true,true,7260132532
433719,5cf4adf0-b720-4aa8-abef-96169c942497,P,4,true,true,541099734
621624,7483891e-4c25-4901-9234-5b37831ff355,P,6,true,true,190069616
307860,903f2351-a1d4-4803-a712-dcbf60d33518,P,10,true,true,17209504049
840863,2d775c4c-af0c-4db6-a088-d60f3c7dcfe7,P,3,true,true,505045013
401265,b844e02a-d540-4c0e-bbcc-6c7779ff4f3b,P,3,true,true,117142344
736665,56fc6e91-e584-4467-af01-ae256475d0e8,P,5,true,true,2544924736
807845,cad75683-e1a7-41c9-a062-3f7fba5e0741,P,1,true,true,602513073
968798,5501d74f-6101-43f7-a6c8-e5250580a175,P,4,true,true,1563390260
57198,605ba3a6-6b19-43cc-96a7-34fb3b62035f,P,6,true,true,102239891
271865,fdbae99d-6f3b-4129-9bbf-9613129c3a38,P,2,true,true,913232626
782078,880798d9-9d86-4787-9a41-39e5f77a24c3,P,3,true,true,2760922710
314760,5415491a-eeb6-4c65-a685-263547b7319d,P,0,true,true,3634439926
500030,7d60bd2d-24a8-49d6-98e2-e726366317e8,P,2,true,true,1847441459
568535,a579358b-de50-4a39-90c3-2a1b283fd981,P,10,true,true,16426432801
703016,0a0df5ce-66cc-4c74-881c-0c3e9a871621,P,4,true,true,2973987107
321010,94a3ba58-b47c-4a99-9730-b7e3d2c32ca6,P,3,true,true,245459098
596033,2aaeb849-137c-4c09-8c43-9aec9226f312,P,5,true,true,2960279033
918532,513d6ab9-785c-4f15-be58-e1acafe16a14,P,3,true,true,1173379082
584010,5aca07ad-a234-40c4-9bb9-3d1cd9a0d2e7,P,1,true,true,2385393351
7506,13840822-88cc-4d53-b951-d81ec978bce6,P,5,true,true,1260984545
764860,6c1bc0d7-6ef5-40a6-b1a5-df2f414d9a00,P,1,true,true,2958519389
474961,022eddfd-32be-4254-aa94-f549b3c7846f,P,7,true,true,1385798692
271954,4bbd4245-056d-43ab-9a31-0e9a2821f19c,P,5,true,true,2367280877
94064,815f1de8-a3f3-400c-b37f-6d8ffb51ebc9,P,2,true,true,2444867754
358224,1944bd5a-2af8-42a9-890f-6f101e4e7070,P,5,true,true,2218246454
338230,456b99fe-b688-49aa-b71a-f3be4bac8781,P,6,true,true,1884732065
761084,a77054f1-94c3-4b87-a086-6046e968a897,P,3,true,true,1131562979
143850,73808055-1749-4a1d-8c5c-f7a5e854330e,P,1,true,true,1173751126
456337,ab3b4cff-7724-419a-9f1a-6d7ca70f34fa,P,7,true,true,1997386179
520043,9b4e6cec-b3c8-46a1-bb82-535ef7c1cde1,P,2,true,true,229742455
802221,c05fb69b-09b3-42ba-8da1-e64cb20ba1cf,P,5,true,true,231883828
71301,29d4ca3e-a227-44c2-869c-85e059a25ab6,P,12,true,true,8047396689
382541,16649d79-29fc-48c9-967e-c8325aebe300,P,6,true,true,893156392
487079,77e07c6a-43c8-4386-9054-f55b1b8bde66,P,7,true,true,184112194
941935,76471337-5612-4385-bdd1-fff8095c2afe,P,0,true,true,1474351328
153491,2ecdcb0f-8912-49db-9e43-0677ef871765,P,3,true,true,3602737326
350152,958c9522-f463-4eec-9309-2dc3d895729b,P,1,true,true,793779270
857224,5b63999f-2eb8-48d4-a826-6355de87bd45,P,11,true,true,5823955347
388791,9110020b-7d6a-404d-b9ad-4a082dca6a04,P,3,true,true,3692679875
242584,f98a855b-7822-4faa-9b76-cdffd71f9083,P,6,true,true,418980587
614721,d2c57ba0-aa80-4451-84ab-ca6c41d0e660,P,0,true,true,199070446
329412,3598b96c-288b-4aa8-9d27-29b51c55d30d,P,6,true,true,4285602913
296789,b6b69624-acad-4df0-8bd1-896fdd43c126,P,6,true,true,2047587652
238952,a7f80df5-05d1-4012-ac55-ad0df0453883,P,2,true,true,853226267
456765,825c4654-f7e6-4ba8-bbcf-ac7d39653b70,P,11,true,true,2986763367
972759,8a39fb3e-96ce-4aee-ad41-dda7662c5a64,P,1,true,true,2360514511
18666,278dc0a6-2f1e-41f6-8031-0d705bd89c1d,P,5,true,true,2508450796
858465,ad7865a8-d676-4253-80f7-5f3272eb6787,P,6,true,true,864998684
219406,6b7b87bb-b612-4e2e-b5af-86abcab30522,P,5,true,true,858419002
530491,d9f5db85-5e90-4d44-9008-e411be75cbd9,P,5,true,true,599329097
608702,e111c9d9-9601-4c43-9da5-2a9dce0edc04,P,6,true,true,1466622459
315246,636467da-f239-4a41-90bf-5af63f2d532b,P,2,true,true,1193460943
409819,c50eacb7-34b0-410c-893d-3b65923675e1,P,1,true,true,2463931586
306276,3616f94a-48a1-42ac-8561-c817078d8c81,P,1,true,true,1844635436
842613,9706e6e7-ed5e-48e4-9f55-153c24fa01bf,P,1,true,true,1104586037
764753,9a5dca1c-4cb3-49ca-b6f1-4b54c9c3ef40,P,2,true,true,1895860264
501146,f67500f3-afd7-4226-aa59-6ef62cd647fb,P,6,true,true,1871682717
149835,31be31b8-96d6-4f40-917b-e4dac3d03dd6,P,7,true,true,1370431869
671027,134b3a7b-2995-4275-8b12-2cae0ddb137c,P,1,true,true,271672158
6438,719fb540-a96b-4a6f-9048-809b3daa4a0c,P,5,true,true,2889938947
90617,1039f534-0c57-4ff9-b900-e75ff910705d,P,10,true,true,3480036652
335994,02fdff8d-5dab-43a8-b0fa-6ad8e4d2cba2,P,5,true,true,1879213865
379185,60fad890-0313-461f-b13f-51157f23ddfe,P,4,true,true,2675368613
617521,b8c9b3c9-f44e-4feb-b808-95adcaaaaf89,P,0,true,true,676712407
620811,5100b614-9850-4e0c-acf0-e26083cc2bde,P,0,true,true,1018518450
8638,c6196a24-e40c-4178-82c2-6d3b38ef86a3,P,11,true,true,6240472074
936430,cb415d8f-cc6d-425b-98ad-5f278e2fd17d,P,3,true,true,4700740
276085,cd8e7ed5-a43b-4dbe-9667-d407026e90eb,P,2,true,true,2281774263
418326,234e98f4-6eb8-4374-957c-13994fc6dee5,P,0,true,true,4003604799
231628,06ad8c12-5118-4f91-abae-d3ca0f53471b,P,7,true,true,1143251124
988667,e2fa8340-c16c-4360-bf59-3945b794470b,P,5,true,true,509070249
434872,1b299514-96f4-4e2c-abc7-aef75ca4e395,P,1,true,true,3442491491
458634,e6965a4c-5b51-49bb-9e50-8a9d7b544f5a,P,0,true,true,1530256760
147337,4bbbb87d-f1f3-46e7-9527-a8de3b3aa348,P,0,true,true,993155465
814908,b5e56ff2-a412-4b86-89e1-d7c13f5a1da4,P,6,true,true,369919670
973690,f4aa3453-b5e3-4f85-b1e1-d073baf9829e,P,2,true,true,1643629975
356454,bd0577e9-7026-40e2-a9ea-8fdf9885ff05,P,5,true,true,1723133610
650559,69947a0a-83c2-41ac-82fa-ae09e20fc65e,P,7,true,true,2334772338
32131,6c3f766c-3001-4e39-8d44-5f94b8bb658a,P,3,true,true,509077429
615336,999ddce1-b336-43f3-8a5e-d017e42f2005,P,2,true,true,153352256
431832,b8239958-94f5-46d4-9584-138001f947fe,P,11,true,true,964924582
671027,134b3a7b-2995-4275-8b12-2cae0ddb137c,P,1,true,true,30364744
730823,9133950a-e8de-4f69-a644-b35f6f2b4da4,P,3,true,true,1600650049
149489,a9ab70b0-dd89-47f6-b51a-d767bb488c85,P,12,true,true,1689221550
201128,b1ae8f7d-a312-4501-9bc5-e925d02acb17,P,1,true,true,460586812
848989,9a5dab6e-e710-431e-9b55-18154144f9a1,P,4,true,true,5292115225
865071,69b97cf0-4d23-4a2b-a9ca-c05d8bd48f51,P,12,true,true,1348673670
697127,c42d4534-feaa-47ef-aa7c-65d0ee063a53,P,1,true,true,131341100
12398,2b1bd848-bdef-496e-bf04-d8a9bb7bef30,P,3,true,true,1926994633
707054,726adf5c-3f24-484a-b860-7052fcb5c781,P,5,true,true,2000205001
759036,5aa48735-52ec-459b-8ae4-cf28adf5f9d4,P,12,true,true,10227161006
403549,b84aebac-da8f-459f-9eab-11fb2385cf46,P,3,true,true,2112803458
43244,795b7434-faf2-4b40-8ef2-8db002d3f957,P,4,true,true,1013416151
592294,fdd43012-085c-4663-b961-34040e1e371e,P,6,true,true,1807330313
936402,01fac8c0-e49d-4fc5-a5e8-8a3f8c8a04c6,P,10,true,true,14125015967
238994,cf4ae5f8-2cbc-4c65-9a2e-e030f8df17a1,P,11,true,true,1028337608
434810,481e9fd8-3f6f-43c5-bcd2-93d96002b647,P,10,true,true,12679069869
898170,04e6a21e-ee67-4a9f-a887-75b59e70d8a2,P,1,true,true,1678566531
343668,a53021b1-010a-4dd3-b272-faf530272ff2,P,6,true,true,3524458276
849179,e66b8566-5c75-4c78-8d14-e45f889c1225,P,7,true,true,193355374
474961,022eddfd-32be-4254-aa94-f549b3c7846f,P,7,true,true,1771716586
874902,7d03ef73-c2a4-42e4-8a10-e011c2ac4973,P,4,true,true,2250664859
9071,b74936fa-c921-449e-af12-ab5bea2c0a6e,P,7,true,true,384542402
397977,b94b084d-09b4-40d8-9267-4d26636e10e5,P,7,true,true,1030139807
158858,9116f9d2-e42a-4e87-b21f-62441d94d8df,P,1,true,true,1132132205
788886,1e25d5a7-5a42-434a-8922-95ab5bdb3456,P,3,true,true,3909813579
219406,6b7b87bb-b612-4e2e-b5af-86abcab30522,P,5,true,true,745735982
729385,fea1a887-0537-40d2-a84c-f49325330c72,P,4,true,true,693993967
58575,bbf33850-deee-4277-81fd-ec408c50544d,P,5,true,true,303530361
221726,d7ee4e89-e2ce-4011-abae-8e6d5e061e02,P,0,true,true,2229552324
314760,5415491a-eeb6-4c65-a685-263547b7319d,P,0,true,true,1386345652
154550,5f7e39c9-f045-45af-a124-4192d2ca7d8f,P,1,true,true,831378790
541534,7639909a-ddd2-44ff-8dd2-caef306b0cf1,P,4,true,true,2318988169
389849,a4bf262b-eb17-48c1-b9b7-c678b9fe1328,P,12,true,true,7636452707
898170,04e6a21e-ee67-4a9f-a887-75b59e70d8a2,P,1,true,true,300376268
137446,85ce8c48-3573-4b04-a506-d7cbf5d39635,P,5,true,true,6140053706
57980,adcfe85e-48f4-4553-ad2d-1f2213c31fe9,P,12,true,true,32303411954
206361,6ffe25b8-b853-4d8e-9dc0-e9b31f6a5195,P,4,true,true,1228815551
203758,b1b43fdb-fcce-4b2b-b258-51cb4ae47cca,P,7,true,true,730413180
311970,107ba191-41b4-4a9e-a07f-bcd91652e5a0,P,5,true,true,1928921506
627899,ef9295e7-6f37-4b98-a50b-ba0fd10bbadd,P,7,true,true,342157792
870749,756dde41-e85a-4b9b-86ec-3b0e858b830e,P,7,true,true,289728585
293836,c7e4dc1e-e4ab-425a-a925-0c055fb95fc2,P,12,true,true,19294149798
908940,54e5be59-6a2f-41fa-91a9-78d7a5298a3c,P,3,true,true,1897677560
357996,4f86a4b1-2fce-4b55-8112-481078b26cc5,P,0,true,true,2479167140
302655,7765163d-b68d-417c-b797-195dfc4751d6,P,0,true,true,1519283586
